Daily_Dif_Account_Created_Opportunity_Created_Date,ID,Daily_Dif_Delivery_Start_Delivery_End_Date,Total_Amount_USD,Total_Taxable_Amount_USD,Opp_Owner_Did_Last_Modifiy,Products_Per_Op,TRF_Per_Op,Op_Has_A_Valid_Quote_Expiry_Date,Last_Modified_date>Planned_Delivery_End_Date,Region,Territory,"Pricing, Delivery_Terms_Quote_Appr","Pricing, Delivery_Terms_Approved",Bureaucratic_Code_0_Approval,Bureaucratic_Code_0_Approved,Submitted_for_Approval,Bureaucratic_Code,Account_Created_Date,Source ,Billing_Country,Account_Name,Opportunity_Name,Opportunity_ID,Sales_Contract_No,Account_Owner,Opportunity_Owner,Account_Type,Opportunity_Type,Quote_Type,Delivery_Terms,Opportunity_Created_Date,Brand,Product_Type,Size,Product_Category_B,Price,Currency,Last_Activity,Quote_Expiry_Date,Last_Modified_Date,Last_Modified_By,Product_Family,Product_Name,ASP_Currency,ASP,ASP_(converted)_Currency,ASP_(converted),Planned_Delivery_Start_Date,Planned_Delivery_End_Date,Month,Delivery_Quarter,Delivery_Year,Actual_Delivery_Date,TRF,Total_Amount_Currency,Total_Amount,Total_Taxable_Amount_Currency,Total_Taxable_Amount,Prod_Category_A
233,12146.0,0.0,177870.0,533610.0,False,3,0,False,False,APAC,Australia,1,1,0,0,0,Bureaucratic_Code_4,4/4/2019,Source_7,Australia,Account_Name_1387,Opportunity_Name_9883,10703,None,Person_Name_43,Person_Name_15,Account_Type_0,Opportunity_Type_12,Non Binding,Delivery_Terms_1,4/12/2019,None,None,None,None,None,None,NaT,NaT,4/12/2019,Person_Name_1,Product_Family_210,Product_Name_440,USD,0.55,USD,0.55,12/31/2019,12/31/2019,2019 - 12,Q4,2019,NaT,0,USD,177870.0,USD,533610.0,Prod_Category_A_None
233,12151.0,0.0,177870.0,533610.0,False,3,0,False,False,APAC,Australia,1,1,0,0,0,Bureaucratic_Code_4,4/4/2019,Source_7,Australia,Account_Name_1387,Opportunity_Name_9883,10703,None,Person_Name_43,Person_Name_15,Account_Type_0,Opportunity_Type_12,Non Binding,Delivery_Terms_1,4/12/2019,None,None,None,None,None,None,NaT,NaT,4/12/2019,Person_Name_1,Product_Family_210,Product_Name_440,USD,0.55,USD,0.55,12/31/2019,12/31/2019,2019 - 12,Q4,2019,NaT,0,USD,177870.0,USD,533610.0,Prod_Category_A_None
233,12140.0,0.0,177870.0,533610.0,False,3,0,False,False,APAC,Australia,1,1,0,0,0,Bureaucratic_Code_4,4/4/2019,Source_7,Australia,Account_Name_1387,Opportunity_Name_9883,10703,None,Person_Name_43,Person_Name_15,Account_Type_0,Opportunity_Type_12,Non Binding,Delivery_Terms_1,4/12/2019,None,None,None,None,None,None,NaT,NaT,4/12/2019,Person_Name_1,Product_Family_210,Product_Name_440,USD,0.55,USD,0.55,12/31/2019,12/31/2019,2019 - 12,Q4,2019,NaT,0,USD,177870.0,USD,533610.0,Prod_Category_A_None
233,14690.0,0.0,3556.6629893202053,3556.6629893202053,True,1,0,False,False,Japan,Japan,1,1,0,0,0,Bureaucratic_Code_4,5/23/2018,None,Japan,Account_Name_979,Opportunity_Name_492,10704,6430,Person_Name_32,Person_Name_32,Account_Type_0,Opportunity_Type_1,Non Binding,Delivery_Terms_4,4/12/2019,None,None,None,None,None,None,NaT,NaT,4/12/2019,Person_Name_32,Product_Family_132,Product_Name_231,JPY,39.0,USD,0.35062,4/18/2019,4/18/2019,2019 - 4,Q2,2019,NaT,0,JPY,395850.0,JPY,395850.0,Prod_Category_A_None
233,21285.0,0.0,36209.25,121794.75,False,2,0,True,False,APAC,Thailand,0,0,0,0,0,Bureaucratic_Code_4,9/16/2013,None,Thailand,Account_Name_1343,Opportunity_Name_1262,10705,6435,Person_Name_54,Person_Name_54,Account_Type_2,Opportunity_Type_1,Non Binding,Delivery_Terms_1,4/12/2019,None,None,None,None,None,None,NaT,4/30/2019,4/12/2019,Person_Name_19,Product_Family_212,Product_Name_452,USD,0.285,USD,0.285,4/23/2019,4/23/2019,2019 - 4,Q2,2019,NaT,0,USD,36209.25,USD,121794.75,Prod_Category_A_None
233,21289.0,0.0,85585.5,121794.75,False,2,0,True,False,APAC,Thailand,0,0,0,0,0,Bureaucratic_Code_4,9/16/2013,None,Thailand,Account_Name_1343,Opportunity_Name_1262,10705,6435,Person_Name_54,Person_Name_54,Account_Type_2,Opportunity_Type_1,Non Binding,Delivery_Terms_1,4/12/2019,None,None,None,None,None,None,NaT,4/30/2019,4/12/2019,Person_Name_19,Product_Family_212,Product_Name_452,USD,0.285,USD,0.285,4/30/2019,4/30/2019,2019 - 4,Q2,2019,NaT,0,USD,85585.5,USD,121794.75,Prod_Category_A_None
233,21479.0,90.0,38177.45503261512,55671.007742496244,True,2,0,False,False,Japan,Japan,1,0,0,0,0,Bureaucratic_Code_5,9/23/2013,Source_13,Japan,Account_Name_1991,Opportunity_Name_12159,10706,None,Person_Name_32,Person_Name_32,Account_Type_0,Opportunity_Type_8,Non Binding,Delivery_Terms_5,4/12/2019,None,None,None,None,None,None,NaT,NaT,4/12/2019,Person_Name_32,Product_Family_132,Product_Name_231,JPY,33.0,USD,0.29668,4/1/2019,6/30/2019,2019 - 4,Q2,2019,NaT,0,JPY,4249080.0,JPY,6196080.0,Prod_Category_A_None
233,21485.0,90.0,17493.552709881114,55671.007742496244,True,2,0,False,False,Japan,Japan,1,0,0,0,0,Bureaucratic_Code_5,9/23/2013,Source_13,Japan,Account_Name_1991,Opportunity_Name_12159,10706,None,Person_Name_32,Person_Name_32,Account_Type_0,Opportunity_Type_8,Non Binding,Delivery_Terms_5,4/12/2019,None,None,None,None,None,None,NaT,NaT,4/12/2019,Person_Name_32,Product_Family_139,Product_Name_246,JPY,33.0,USD,0.29668,4/1/2019,6/30/2019,2019 - 4,Q2,2019,NaT,0,JPY,1947000.0,JPY,6196080.0,Prod_Category_A_None
233,21475.0,91.0,183944.70674439994,183944.70674439994,False,1,1,False,False,Japan,Japan,1,1,0,0,0,Bureaucratic_Code_4,9/23/2013,Source_13,Japan,Account_Name_1991,Opportunity_Name_12163,10707,None,Person_Name_32,Person_Name_32,Account_Type_0,Opportunity_Type_8,Non Binding,Delivery_Terms_5,4/12/2019,None,None,None,None,None,None,NaT,NaT,4/15/2019,Person_Name_1,Product_Family_139,Product_Name_242,JPY,33.0,USD,0.29668,7/1/2019,9/30/2019,2019 - 7,Q3,2019,NaT,1,JPY,20472705.0,JPY,20472705.0,Prod_Category_A_None
233,11824.0,23.0,215558.84495560903,1937.9559914600466,True,1,1,False,False,Japan,Japan,1,0,0,0,0,Bureaucratic_Code_5,2/22/2019,None,Japan,Account_Name_984,Opportunity_Name_6144,10708,None,Person_Name_66,Person_Name_66,Account_Type_5,Opportunity_Type_1,Non Binding,Delivery_Terms_4,4/12/2019,None,None,None,None,None,None,NaT,NaT,4/12/2019,Person_Name_66,Product_Family_154,Product_Name_276,JPY,30.0,USD,0.26971,6/7/2019,6/30/2019,2019 - 6,Q2,2019,NaT,1,JPY,23991300.0,USD,215690.9107,Prod_Category_A_None
233,15879.0,0.0,2700.1,2700.1,True,1,0,False,False,APAC,Singapore,0,0,0,0,0,Bureaucratic_Code_4,6/8/2017,None,Singapore,Account_Name_1439,Opportunity_Name_87,10709,6444,Person_Name_21,Person_Name_21,Account_Type_2,Opportunity_Type_7,Non Binding,Delivery_Terms_6,4/12/2019,None,None,None,None,None,None,NaT,NaT,4/15/2019,Person_Name_21,Product_Family_160,Product_Name_294,USD,0.335,USD,0.335,4/19/2019,4/19/2019,2019 - 4,Q2,2019,NaT,0,USD,2700.1,USD,2700.1,Prod_Category_A_None
233,14712.0,5.0,139755.0,139755.0,True,1,1,True,False,APAC,India,0,0,0,0,0,Bureaucratic_Code_4,5/24/2018,Source_7,India,Account_Name_873,Opportunity_Name_5611,10710,None,Person_Name_52,Person_Name_52,Account_Type_0,Opportunity_Type_1,Non Binding,Delivery_Terms_1,4/12/2019,None,None,None,None,None,None,NaT,5/15/2019,4/12/2019,Person_Name_52,Product_Family_213,Product_Name_443,USD,0.275,USD,0.275,6/2/2019,6/7/2019,2019 - 6,Q2,2019,NaT,1,USD,139755.0,USD,139755.0,Prod_Category_A_None
233,13727.0,6.0,139755.0,139755.0,False,1,1,True,False,APAC,India,0,0,0,0,0,Bureaucratic_Code_4,4/18/2016,Source_11,India,Account_Name_1411,Opportunity_Name_9931,10711,None,Person_Name_52,Person_Name_52,Account_Type_0,Opportunity_Type_8,Non Binding,Delivery_Terms_1,4/12/2019,None,None,None,None,None,None,NaT,5/15/2019,4/15/2019,Person_Name_1,Product_Family_213,Product_Name_443,USD,0.275,USD,0.275,6/2/2019,6/8/2019,2019 - 6,Q2,2019,NaT,1,USD,139755.0,USD,139755.0,Prod_Category_A_None
233,21472.0,0.0,7504.168065378894,7504.168065378894,True,1,0,True,False,Japan,Japan,0,0,0,0,0,Bureaucratic_Code_4,9/23/2013,Source_13,Japan,Account_Name_1991,Opportunity_Name_8113,10712,6477,Person_Name_32,Person_Name_32,Account_Type_0,Opportunity_Type_1,Non Binding,Delivery_Terms_5,4/12/2019,None,None,None,None,None,None,NaT,5/31/2019,4/22/2019,Person_Name_32,Product_Family_132,Product_Name_231,JPY,36.0,USD,0.32365,6/14/2019,6/14/2019,2019 - 6,Q2,2019,NaT,0,JPY,835200.0,JPY,835200.0,Prod_Category_A_None
233,8469.0,11.0,139755.0,139755.0,True,1,1,True,False,APAC,India,0,0,0,0,0,Bureaucratic_Code_4,10/13/2018,Source_7,India,Account_Name_1471,Opportunity_Name_10721,10713,None,Person_Name_52,Person_Name_52,Account_Type_0,Opportunity_Type_8,Non Binding,Delivery_Terms_1,4/12/2019,None,None,None,None,None,None,NaT,5/31/2019,4/12/2019,Person_Name_52,Product_Family_213,Product_Name_443,USD,0.275,USD,0.275,6/9/2019,6/20/2019,2019 - 6,Q2,2019,NaT,1,USD,139755.0,USD,139755.0,Prod_Category_A_None
233,12313.0,0.0,26566.48004754827,26566.48004754827,True,1,0,False,False,Japan,Japan,1,0,0,0,0,Bureaucratic_Code_5,4/12/2019,Source_10,Japan,Account_Name_1831,Opportunity_Name_11757,10714,None,Person_Name_32,Person_Name_32,Account_Type_5,Opportunity_Type_3,Non Binding,Delivery_Terms_4,4/12/2019,None,None,None,None,None,None,NaT,NaT,4/12/2019,Person_Name_32,Product_Family_168,Product_Name_322,JPY,44.0,USD,0.39558000000000004,6/21/2019,6/21/2019,2019 - 6,Q2,2019,NaT,0,JPY,2956800.0,JPY,2956800.0,Prod_Category_A_None
233,19997.0,4.0,22551.17872510401,22551.17872510401,True,1,0,True,False,EMEA,Poland,0,0,0,0,0,Bureaucratic_Code_4,4/30/2014,None,Poland,Account_Name_1705,Opportunity_Name_956,10715,None,Person_Name_4,Person_Name_4,Account_Type_0,Opportunity_Type_1,Non Binding,Delivery_Terms_2,4/12/2019,None,None,None,None,None,None,NaT,4/26/2019,4/12/2019,Person_Name_4,Product_Family_133,Product_Name_226,EUR,0.275,USD,0.31105,5/13/2019,5/17/2019,2019 - 5,Q2,2019,NaT,0,EUR,19937.5,EUR,19937.5,Prod_Category_A_None
233,5017.0,35.0,6650.8303901497975,6650.8303901497975,True,1,0,True,False,EMEA,Germany,0,0,0,0,0,Bureaucratic_Code_4,12/15/2016,Source_9,Germany,Account_Name_368,Opportunity_Name_3676,10716,6442,Person_Name_4,Person_Name_4,Account_Type_2,Opportunity_Type_1,Non Binding,Delivery_Terms_2,4/12/2019,None,None,None,None,None,None,NaT,4/12/2019,4/13/2019,Person_Name_4,Product_Family_118,Product_Name_182,EUR,0.28,USD,0.31671,4/19/2019,5/24/2019,2019 - 4,Q2,2019,NaT,0,EUR,5880.0,EUR,5880.0,Prod_Category_A_None
233,9513.0,11.0,280526.4,280526.4,False,1,1,True,False,APAC,India,0,0,0,0,0,Bureaucratic_Code_4,10/30/2017,Source_7,India,Account_Name_539,Opportunity_Name_4378,10717,None,Person_Name_59,Person_Name_59,Account_Type_2,Opportunity_Type_1,Non Binding,Delivery_Terms_1,4/13/2019,None,None,None,None,None,None,NaT,4/30/2019,4/15/2019,Person_Name_1,Product_Family_213,Product_Name_443,USD,0.276,USD,0.276,5/20/2019,5/31/2019,2019 - 5,Q2,2019,NaT,1,USD,280526.4,USD,280526.4,Prod_Category_A_None
865,7224.0,0.0,14577.75,14577.75,True,1,0,False,False,Americas,NE America,0,0,0,0,0,Bureaucratic_Code_4,7/28/2017,Source_9,United States,Account_Name_180,Opportunity_Name_1700,10718,6449,Person_Name_9,Person_Name_9,Account_Type_2,Opportunity_Type_7,Non Binding,Delivery_Terms_4,4/13/2019,None,None,None,None,None,None,NaT,NaT,4/16/2019,Person_Name_9,Product_Family_156,Product_Name_281,USD,0.475,USD,0.475,5/22/2019,5/22/2019,2019 - 5,Q2,2019,NaT,0,USD,14577.75,USD,14577.75,Prod_Category_A_None
865,17168.0,0.0,70271.4523212307,70271.4523212307,True,1,0,True,False,EMEA,France,0,0,0,0,0,Bureaucratic_Code_4,7/27/2013,None,France,Account_Name_502,Opportunity_Name_12835,10719,6486,Person_Name_16,Person_Name_16,Account_Type_0,Opportunity_Type_1,Non Binding,Delivery_Terms_2,4/13/2019,None,None,None,None,None,None,NaT,5/22/2019,4/24/2019,Person_Name_16,Product_Family_140,Product_Name_241,EUR,0.27,USD,0.3054,6/10/2019,6/10/2019,2019 - 6,Q2,2019,NaT,0,EUR,62127.0,EUR,62127.0,Prod_Category_A_None
840,13980.0,0.0,182952.0,0.0,False,1,1,False,False,Americas,NE America,1,0,1,0,0,Bureaucratic_Code_5,4/19/2018,None,United States,Account_Name_1199,Opportunity_Name_7244,10720,None,Person_Name_3,Person_Name_3,Account_Type_0,Opportunity_Type_19,Non Binding,Delivery_Terms_6,4/13/2019,None,None,None,None,None,None,NaT,NaT,4/23/2019,Person_Name_6,Product_Family_213,Product_Name_443,USD,0.36,USD,0.36,6/10/2019,6/10/2019,2019 - 6,Q2,2019,NaT,1,USD,182952.0,USD,0.0,Prod_Category_A_None
234,8580.0,31.0,73071.9,73071.9,False,1,0,True,False,Middle East,KSA,1,1,0,0,0,Bureaucratic_Code_4,10/17/2018,Source_7,Saudi Arabia,Account_Name_1444,Opportunity_Name_9890,10721,None,Person_Name_5,Person_Name_5,Account_Type_2,Opportunity_Type_7,Non Binding,Delivery_Terms_6,4/14/2019,None,None,None,None,None,None,NaT,4/20/2019,4/16/2019,Person_Name_23,Product_Family_149,Product_Name_267,USD,0.33,USD,0.33,4/30/2019,5/31/2019,2019 - 4,Q2,2019,NaT,0,USD,73071.9,USD,73071.9,Prod_Category_A_None
701,11313.0,0.0,27327.678704754806,27327.678704754806,True,1,0,False,False,Japan,Japan,1,1,0,0,0,Bureaucratic_Code_4,2/12/2019,None,Japan,Account_Name_1377,Opportunity_Name_9768,10722,6505,Person_Name_55,Person_Name_55,Account_Type_0,Opportunity_Type_1,Non Binding,Delivery_Terms_4,4/14/2019,None,None,None,None,None,None,NaT,NaT,4/25/2019,Person_Name_55,Product_Family_132,Product_Name_231,JPY,38.0,USD,0.34163000000000004,5/8/2019,5/8/2019,2019 - 5,Q2,2019,NaT,0,JPY,3041520.0,JPY,3041520.0,Prod_Category_A_None
701,8495.0,0.0,97845.29481797911,97845.29481797911,True,1,0,True,False,Japan,Japan,1,1,0,0,0,Bureaucratic_Code_4,9/14/2017,None,Japan,Account_Name_1179,Opportunity_Name_6934,10723,None,Person_Name_55,Person_Name_55,Account_Type_2,Opportunity_Type_1,Non Binding,Delivery_Terms_4,4/15/2019,None,None,None,None,None,None,NaT,4/26/2019,4/15/2019,Person_Name_55,Product_Family_223,Product_Name_484,JPY,40.0,USD,0.35962,6/10/2019,6/10/2019,2019 - 6,Q2,2019,NaT,0,JPY,10890000.0,JPY,10890000.0,Prod_Category_A_None
0,21178.0,0.0,17353.388651188692,17353.388651188692,True,1,0,True,False,Japan,None,1,1,0,0,0,Bureaucratic_Code_4,7/24/2014,Source_11,Japan,Account_Name_1816,Opportunity_Name_10625,10724,6455,Person_Name_50,Person_Name_50,Account_Type_0,Opportunity_Type_1,Non Binding,Delivery_Terms_4,4/15/2019,None,None,None,None,None,None,NaT,4/16/2019,4/16/2019,Person_Name_50,Product_Family_132,Product_Name_231,JPY,37.0,USD,0.33264,6/17/2019,6/17/2019,2019 - 6,Q2,2019,NaT,0,JPY,1931400.0,JPY,1931400.0,Prod_Category_A_None
867,14915.0,0.0,14605.5,14605.5,True,1,0,False,False,APAC,Singapore,0,0,0,0,0,Bureaucratic_Code_4,5/11/2016,None,Singapore,Account_Name_1205,Opportunity_Name_229,10725,None,Person_Name_21,Person_Name_21,Account_Type_2,Opportunity_Type_7,Non Binding,Delivery_Terms_6,4/15/2019,None,None,None,None,None,None,NaT,NaT,4/15/2019,Person_Name_21,Product_Family_172,Product_Name_336,USD,0.42,USD,0.42,5/10/2019,5/10/2019,2019 - 5,Q2,2019,NaT,0,USD,14605.5,USD,14605.5,Prod_Category_A_None
868,12324.0,29.0,73689.0,73689.0,True,1,0,True,False,APAC,India,0,0,0,0,0,Bureaucratic_Code_4,4/15/2019,None,Sri Lanka,Account_Name_2023,Opportunity_Name_12385,10726,None,Person_Name_49,Person_Name_49,Account_Type_2,Opportunity_Type_8,Non Binding,Delivery_Terms_1,4/15/2019,None,None,None,None,None,None,NaT,5/10/2019,4/15/2019,Person_Name_49,Product_Family_213,Product_Name_447,USD,0.29,USD,0.29,6/1/2019,6/30/2019,2019 - 6,Q2,2019,NaT,0,USD,73689.0,USD,73689.0,Prod_Category_A_None
868,12318.0,30.0,310736.25,310736.25,True,1,1,True,False,APAC,India,1,1,0,0,0,Bureaucratic_Code_4,4/15/2019,None,Sri Lanka,Account_Name_435,Opportunity_Name_3900,10727,None,Person_Name_49,Person_Name_49,Account_Type_5,Opportunity_Type_19,Non Binding,Delivery_Terms_1,4/15/2019,None,None,None,None,None,None,NaT,5/31/2019,4/15/2019,Person_Name_49,Product_Family_223,Product_Name_480,USD,0.31,USD,0.31,8/1/2019,8/31/2019,2019 - 8,Q3,2019,NaT,1,USD,310736.25,USD,310736.25,Prod_Category_A_None
868,6910.0,0.0,8527.2,8527.2,True,1,0,False,False,APAC,Singapore,0,0,0,0,0,Bureaucratic_Code_4,7/1/2016,None,Singapore,Account_Name_500,Opportunity_Name_10039,10728,None,Person_Name_21,Person_Name_21,Account_Type_2,Opportunity_Type_7,Non Binding,Delivery_Terms_6,4/15/2019,None,None,None,None,None,None,NaT,NaT,4/17/2019,Person_Name_21,Product_Family_224,Product_Name_489,USD,0.34,USD,0.34,5/3/2019,5/3/2019,2019 - 5,Q2,2019,NaT,0,USD,8527.2,USD,8527.2,Prod_Category_A_None
868,28129.0,0.0,221913.12864717664,221913.12864717664,True,1,1,True,False,Japan,None,1,1,0,0,0,Bureaucratic_Code_4,7/3/2015,None,Japan,Account_Name_702,Opportunity_Name_4975,10729,6454,Person_Name_55,Person_Name_55,Account_Type_2,Opportunity_Type_1,Non Binding,Delivery_Terms_5,4/15/2019,None,None,None,None,None,None,NaT,3/30/2018,4/16/2019,Person_Name_55,Product_Family_167,Product_Name_311,JPY,36.0,USD,0.32365,6/20/2019,6/20/2019,2019 - 6,Q2,2019,NaT,1,JPY,24698520.0,JPY,24698520.0,Prod_Category_A_None
868,11373.0,0.0,99.01332864041596,99.01332864041596,False,1,0,False,False,Japan,Japan,1,1,0,0,0,Bureaucratic_Code_4,2/12/2019,None,Japan,Account_Name_1377,Opportunity_Name_9769,10730,None,Person_Name_55,Person_Name_55,Account_Type_0,Opportunity_Type_1,Non Binding,Delivery_Terms_4,4/15/2019,None,None,None,None,None,None,NaT,NaT,4/16/2019,Person_Name_28,Product_Family_132,Product_Name_231,JPY,0.0,USD,0.0,4/20/2019,4/20/2019,2019 - 4,Q2,2019,NaT,0,JPY,11020.0,JPY,11020.0,Prod_Category_A_None
868,16118.0,11.0,104323.02526263539,104323.02526263539,True,1,0,True,False,EMEA,Germany,0,0,0,0,0,Bureaucratic_Code_4,7/5/2018,None,Germany,Account_Name_1555,Opportunity_Name_7110,10731,None,Person_Name_62,Person_Name_62,Account_Type_0,Opportunity_Type_1,Non Binding,Delivery_Terms_2,4/15/2019,Other,None,Size_3,Product_Category_B_11,0.28,EUR,NaT,4/24/2019,4/24/2019,Person_Name_62,Product_Family_167,Product_Name_315,EUR,0.305,USD,0.34498,4/22/2019,5/3/2019,2019 - 4,Q2,2019,NaT,0,EUR,92232.0,EUR,92232.0,Prod_Category_A_None
868,12191.0,0.0,116424.0,465696.0,True,4,0,False,False,APAC,Australia,1,0,0,0,0,Bureaucratic_Code_5,4/4/2019,Source_7,Australia,Account_Name_1387,Opportunity_Name_9881,10732,None,Person_Name_43,Person_Name_15,Account_Type_0,Opportunity_Type_12,Non Binding,Delivery_Terms_1,4/15/2019,None,None,None,None,None,None,NaT,NaT,4/15/2019,Person_Name_15,Product_Family_162,Product_Name_298,USD,0.4,USD,0.4,9/30/2019,9/30/2019,2019 - 9,Q3,2019,NaT,0,USD,116424.0,USD,465696.0,Prod_Category_A_None
0,12202.0,0.0,116424.0,465696.0,True,4,0,False,False,APAC,Australia,1,0,0,0,0,Bureaucratic_Code_5,4/4/2019,Source_7,Australia,Account_Name_1387,Opportunity_Name_9881,10732,None,Person_Name_43,Person_Name_15,Account_Type_0,Opportunity_Type_12,Non Binding,Delivery_Terms_1,4/15/2019,None,None,None,None,None,None,NaT,NaT,4/15/2019,Person_Name_15,Product_Family_162,Product_Name_298,USD,0.4,USD,0.4,9/30/2019,9/30/2019,2019 - 9,Q3,2019,NaT,0,USD,116424.0,USD,465696.0,Prod_Category_A_None
6,12207.0,0.0,116424.0,465696.0,True,4,0,False,False,APAC,Australia,1,0,0,0,0,Bureaucratic_Code_5,4/4/2019,Source_7,Australia,Account_Name_1387,Opportunity_Name_9881,10732,None,Person_Name_43,Person_Name_15,Account_Type_0,Opportunity_Type_12,Non Binding,Delivery_Terms_1,4/15/2019,None,None,None,None,None,None,NaT,NaT,4/15/2019,Person_Name_15,Product_Family_162,Product_Name_298,USD,0.4,USD,0.4,9/30/2019,9/30/2019,2019 - 9,Q3,2019,NaT,0,USD,116424.0,USD,465696.0,Prod_Category_A_None
725,12213.0,0.0,116424.0,465696.0,True,4,0,False,False,APAC,Australia,1,0,0,0,0,Bureaucratic_Code_5,4/4/2019,Source_7,Australia,Account_Name_1387,Opportunity_Name_9881,10732,None,Person_Name_43,Person_Name_15,Account_Type_0,Opportunity_Type_12,Non Binding,Delivery_Terms_1,4/15/2019,None,None,None,None,None,None,NaT,NaT,4/15/2019,Person_Name_15,Product_Family_162,Product_Name_298,USD,0.4,USD,0.4,9/30/2019,9/30/2019,2019 - 9,Q3,2019,NaT,0,USD,116424.0,USD,465696.0,Prod_Category_A_None
725,12196.0,0.0,116424.0,465696.0,True,4,0,False,False,APAC,Australia,1,0,0,0,0,Bureaucratic_Code_5,4/4/2019,Source_7,Australia,Account_Name_1387,Opportunity_Name_9880,10733,None,Person_Name_43,Person_Name_15,Account_Type_0,Opportunity_Type_12,Non Binding,Delivery_Terms_1,4/15/2019,None,None,None,None,None,None,NaT,NaT,4/15/2019,Person_Name_15,Product_Family_161,Product_Name_303,USD,0.4,USD,0.4,9/30/2019,9/30/2019,2019 - 9,Q3,2019,NaT,0,USD,116424.0,USD,465696.0,Prod_Category_A_None
871,12224.0,0.0,116424.0,465696.0,True,4,0,False,False,APAC,Australia,1,0,0,0,0,Bureaucratic_Code_5,4/4/2019,Source_7,Australia,Account_Name_1387,Opportunity_Name_9880,10733,None,Person_Name_43,Person_Name_15,Account_Type_0,Opportunity_Type_12,Non Binding,Delivery_Terms_1,4/15/2019,None,None,None,None,None,None,NaT,NaT,4/15/2019,Person_Name_15,Product_Family_161,Product_Name_303,USD,0.4,USD,0.4,9/30/2019,9/30/2019,2019 - 9,Q3,2019,NaT,0,USD,116424.0,USD,465696.0,Prod_Category_A_None
872,12229.0,0.0,116424.0,465696.0,True,4,0,False,False,APAC,Australia,1,0,0,0,0,Bureaucratic_Code_5,4/4/2019,Source_7,Australia,Account_Name_1387,Opportunity_Name_9880,10733,None,Person_Name_43,Person_Name_15,Account_Type_0,Opportunity_Type_12,Non Binding,Delivery_Terms_1,4/15/2019,None,None,None,None,None,None,NaT,NaT,4/15/2019,Person_Name_15,Product_Family_161,Product_Name_303,USD,0.4,USD,0.4,9/30/2019,9/30/2019,2019 - 9,Q3,2019,NaT,0,USD,116424.0,USD,465696.0,Prod_Category_A_None
149,12235.0,0.0,116424.0,465696.0,True,4,0,False,False,APAC,Australia,1,0,0,0,0,Bureaucratic_Code_5,4/4/2019,Source_7,Australia,Account_Name_1387,Opportunity_Name_9880,10733,None,Person_Name_43,Person_Name_15,Account_Type_0,Opportunity_Type_12,Non Binding,Delivery_Terms_1,4/15/2019,None,None,None,None,None,None,NaT,NaT,4/15/2019,Person_Name_15,Product_Family_161,Product_Name_303,USD,0.4,USD,0.4,9/30/2019,9/30/2019,2019 - 9,Q3,2019,NaT,0,USD,116424.0,USD,465696.0,Prod_Category_A_None
12,12329.0,15.0,284592.0,284592.0,False,1,1,True,False,APAC,India,0,0,0,0,0,Bureaucratic_Code_4,4/15/2019,Source_7,India,Account_Name_287,Opportunity_Name_2825,10734,None,Person_Name_59,Person_Name_59,Account_Type_4,Opportunity_Type_1,Non Binding,Delivery_Terms_1,4/15/2019,None,None,None,None,None,None,NaT,5/15/2019,4/16/2019,Person_Name_1,Product_Family_213,Product_Name_443,USD,0.28,USD,0.28,6/15/2019,6/30/2019,2019 - 6,Q2,2019,NaT,1,USD,284592.0,USD,284592.0,Prod_Category_A_None
0,19171.0,0.0,71572.77551236459,71572.77551236459,True,1,0,True,False,EMEA,Netherlands,0,0,0,0,0,Bureaucratic_Code_4,7/27/2013,None,Netherlands,Account_Name_1274,Opportunity_Name_3592,10735,6447,Person_Name_18,Person_Name_18,Account_Type_0,Opportunity_Type_7,Non Binding,Delivery_Terms_2,4/15/2019,None,None,None,None,None,None,NaT,4/19/2019,4/15/2019,Person_Name_18,Product_Family_140,Product_Name_241,EUR,0.275,USD,0.31105,4/26/2019,4/26/2019,2019 - 4,Q2,2019,NaT,0,EUR,63277.5,EUR,63277.5,Prod_Category_A_None
0,13719.0,3.0,14109.261613389213,14109.261613389213,True,1,0,True,False,EMEA,Germany,0,0,0,0,0,Bureaucratic_Code_4,7/27/2013,Source_7,Germany,Account_Name_263,Opportunity_Name_10841,10736,6448,Person_Name_13,Person_Name_62,Account_Type_0,Opportunity_Type_1,Non Binding,Delivery_Terms_2,4/15/2019,None,None,None,None,None,None,NaT,4/19/2019,4/15/2019,Person_Name_62,Product_Family_213,Product_Name_447,EUR,0.27,USD,0.3054,4/23/2019,4/26/2019,2019 - 4,Q2,2019,NaT,0,EUR,12474.0,EUR,12474.0,Prod_Category_A_None
0,10706.0,0.0,21240.0,0.0,True,1,0,False,False,Americas,NE America,0,0,0,0,0,Bureaucratic_Code_4,12/6/2017,None,United States,Account_Name_172,Opportunity_Name_2512,10737,6456,Person_Name_3,Person_Name_3,Account_Type_2,Opportunity_Type_7,Non Binding,Delivery_Terms_4,4/15/2019,None,None,None,None,None,None,NaT,NaT,4/17/2019,Person_Name_3,Product_Family_140,Product_Name_241,USD,0.36,USD,0.36,4/19/2019,4/19/2019,2019 - 4,Q2,2019,NaT,0,USD,21240.0,USD,0.0,Prod_Category_A_None
